date,team,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12
2026-08-15,Red Bull Salzburg,0.1359,0.1793,0.1797,0.1498,0.1131,0.0833,0.0556,0.0397,0.0281,0.0184,0.0125,0.0046
2026-08-15,SCR Altach,0.0096,0.0246,0.0429,0.065,0.0826,0.1051,0.1205,0.1198,0.1194,0.1144,0.1067,0.0894
2026-08-15,Grazer AK,0.0161,0.0392,0.0618,0.0891,0.1032,0.1233,0.1167,0.1135,0.1057,0.0982,0.0757,0.0575
2026-08-15,Austria Lustenau,0.004,0.0108,0.0245,0.033,0.0537,0.0706,0.0849,0.11,0.1245,0.1444,0.1631,0.1765
2026-08-15,WSG Wattens,0.0017,0.0066,0.017,0.0303,0.0436,0.0666,0.08,0.0999,0.1209,0.1497,0.1704,0.2133
2026-08-15,Ried,0.0029,0.01,0.0233,0.0348,0.0569,0.0705,0.0969,0.114,0.1273,0.1343,0.1582,0.1709
2026-08-15,TSV Hartberg,0.0059,0.0134,0.0277,0.0437,0.0614,0.0826,0.0963,0.1123,0.1231,0.1387,0.1417,0.1532
2026-08-15,Austria Vienna,0.0077,0.0208,0.0419,0.0651,0.0872,0.0975,0.1067,0.1177,0.1223,0.1145,0.1139,0.1047
2026-08-16,Lask Linz,0.4557,0.2414,0.1369,0.0742,0.0448,0.0221,0.0119,0.0067,0.0029,0.0023,0.0009,0.0002
2026-08-16,Sturm Graz,0.2694,0.263,0.178,0.1131,0.0774,0.0406,0.0256,0.0158,0.0083,0.006,0.0019,0.0009
2026-08-16,Rapid Vienna,0.0915,0.144,0.1664,0.1606,0.1301,0.0953,0.0699,0.0567,0.0374,0.0245,0.0156,0.008
2026-08-16,Wolfsberger AC,0.0187,0.0482,0.0805,0.1046,0.1203,0.125,0.1131,0.104,0.1001,0.078,0.0682,0.0393
2026-08-16,Red Bull Salzburg,0.1243,0.1815,0.1919,0.1567,0.1091,0.0739,0.058,0.0437,0.025,0.019,0.0112,0.0057
2026-08-16,Austria Lustenau,0.007,0.0186,0.04,0.0601,0.0866,0.105,0.1186,0.1147,0.1156,0.1265,0.1097,0.0976
2026-08-16,SCR Altach,0.0032,0.0129,0.0323,0.0526,0.0681,0.0936,0.1049,0.1127,0.1256,0.133,0.1382,0.1229
2026-08-16,Grazer AK,0.0147,0.0389,0.0639,0.0912,0.1094,0.1134,0.1132,0.1091,0.103,0.092,0.086,0.0652
2026-08-16,WSG Wattens,0.0023,0.0058,0.0164,0.0308,0.0469,0.0633,0.0815,0.0997,0.1179,0.1447,0.164,0.2267
2026-08-16,Ried,0.0031,0.0085,0.0219,0.0376,0.056,0.079,0.0931,0.1137,0.1227,0.1359,0.1522,0.1763
2026-08-16,TSV Hartberg,0.0038,0.0134,0.0295,0.0471,0.0658,0.0889,0.1001,0.1107,0.1245,0.1249,0.1349,0.1564
2026-08-16,Austria Vienna,0.0063,0.0238,0.0423,0.0714,0.0855,0.0999,0.1101,0.1125,0.117,0.1132,0.1172,0.1008
2026-08-17,Rapid Vienna,0.1174,0.1725,0.182,0.168,0.1267,0.0836,0.0633,0.036,0.0265,0.0138,0.0074,0.0028
2026-08-17,Lask Linz,0.4146,0.2479,0.1507,0.0912,0.0475,0.024,0.012,0.0073,0.0029,0.0011,0.0006,0.0002
2026-08-17,Red Bull Salzburg,0.1643,0.2034,0.2019,0.152,0.1086,0.0694,0.0411,0.0266,0.0168,0.0104,0.0034,0.0021
2026-08-17,Sturm Graz,0.2565,0.2332,0.189,0.1309,0.0837,0.0484,0.0246,0.016,0.0102,0.0046,0.0019,0.001
2026-08-17,Austria Lustenau,0.0046,0.0169,0.0341,0.0617,0.081,0.0991,0.1238,0.1248,0.1271,0.129,0.1113,0.0866
2026-08-17,Wolfsberger AC,0.0161,0.0409,0.0724,0.1023,0.1283,0.1359,0.1226,0.1121,0.094,0.077,0.0627,0.0357
2026-08-17,SCR Altach,0.0031,0.0126,0.0237,0.0483,0.0719,0.1004,0.114,0.124,0.1251,0.135,0.1291,0.1128
2026-08-17,Austria Vienna,0.0132,0.0379,0.0673,0.1047,0.1206,0.1364,0.1285,0.1081,0.097,0.0807,0.0659,0.0397
2026-08-17,Grazer AK,0.0057,0.0163,0.0372,0.0623,0.0918,0.1062,0.121,0.1307,0.1223,0.1126,0.1063,0.0876
2026-08-17,Ried,0.0023,0.0083,0.0197,0.034,0.0605,0.0807,0.0934,0.1164,0.1282,0.1428,0.153,0.1607
2026-08-17,WSG Wattens,0.0007,0.004,0.0082,0.0169,0.0324,0.0483,0.0682,0.0927,0.1156,0.1436,0.1897,0.2797
2026-08-17,TSV Hartberg,0.0015,0.0061,0.0138,0.0277,0.047,0.0676,0.0875,0.1053,0.1343,0.1494,0.1687,0.1911
2026-08-18,Rapid Vienna,0.1253,0.1847,0.2013,0.1783,0.1207,0.0776,0.0502,0.0268,0.0183,0.0104,0.0048,0.0016
2026-08-18,Lask Linz,0.441,0.2482,0.1444,0.0878,0.0386,0.0218,0.01,0.005,0.0024,0.0006,0.0002,0.0
2026-08-18,Red Bull Salzburg,0.1748,0.2207,0.2056,0.1645,0.0978,0.0613,0.0341,0.0207,0.0112,0.0053,0.0034,0.0006
2026-08-18,Sturm Graz,0.2202,0.2399,0.2094,0.1395,0.0862,0.048,0.0267,0.0167,0.008,0.0031,0.0017,0.0006
2026-08-18,Austria Lustenau,0.0041,0.0123,0.0272,0.0547,0.0857,0.1067,0.1202,0.1254,0.1331,0.1284,0.1152,0.087
2026-08-18,Wolfsberger AC,0.0132,0.0308,0.0645,0.1003,0.1396,0.1381,0.1268,0.1175,0.0985,0.0782,0.0557,0.0368
2026-08-18,SCR Altach,0.0042,0.011,0.0274,0.0501,0.0827,0.1056,0.1217,0.1255,0.1267,0.1331,0.1201,0.0919
2026-08-18,Austria Vienna,0.0092,0.0246,0.0542,0.0894,0.1188,0.1337,0.1348,0.1232,0.1041,0.0944,0.067,0.0466
2026-08-18,Grazer AK,0.0049,0.0165,0.0372,0.0658,0.1027,0.1175,0.127,0.1326,0.1231,0.106,0.0965,0.0702
2026-08-18,Ried,0.0017,0.005,0.0133,0.0297,0.0535,0.0767,0.0951,0.1117,0.1259,0.1445,0.1649,0.178
2026-08-18,WSG Wattens,0.0003,0.0022,0.0062,0.0153,0.0292,0.0456,0.0667,0.0932,0.1171,0.1433,0.1994,0.2815
2026-08-18,TSV Hartberg,0.0011,0.0041,0.0093,0.0246,0.0445,0.0674,0.0867,0.1017,0.1316,0.1527,0.1711,0.2052
2026-08-19,Rapid Vienna,0.1296,0.1799,0.196,0.1863,0.1238,0.0777,0.0466,0.0281,0.0164,0.0104,0.0044,0.0008
2026-08-19,Lask Linz,0.4462,0.244,0.1498,0.0787,0.0441,0.019,0.0108,0.0039,0.0016,0.001,0.0008,0.0001
2026-08-19,Red Bull Salzburg,0.1739,0.2241,0.2088,0.1642,0.0955,0.0576,0.0342,0.0226,0.0108,0.0054,0.0021,0.0008
2026-08-19,Sturm Graz,0.2148,0.2452,0.2055,0.1423,0.0842,0.0526,0.0269,0.0146,0.0085,0.004,0.001,0.0004
2026-08-19,Austria Lustenau,0.0037,0.0127,0.0293,0.0521,0.0772,0.1069,0.1234,0.1279,0.1266,0.1318,0.1167,0.0917
2026-08-19,Wolfsberger AC,0.0133,0.0309,0.0648,0.1032,0.1402,0.1401,0.1237,0.1181,0.0911,0.0802,0.056,0.0384
2026-08-19,SCR Altach,0.004,0.0106,0.0272,0.0506,0.081,0.1089,0.1181,0.1308,0.1392,0.1213,0.1155,0.0928
2026-08-19,Austria Vienna,0.0077,0.0266,0.0539,0.0875,0.124,0.1375,0.1335,0.1196,0.106,0.0888,0.0706,0.0443
2026-08-19,Grazer AK,0.0043,0.0157,0.0345,0.0672,0.1041,0.1164,0.1329,0.1303,0.1201,0.1075,0.0962,0.0708
2026-08-19,Ried,0.0015,0.005,0.0121,0.0296,0.0518,0.0758,0.0991,0.1109,0.1263,0.1476,0.1696,0.1707
2026-08-19,WSG Wattens,0.0003,0.0018,0.0067,0.0149,0.0316,0.0429,0.0646,0.0913,0.1221,0.1523,0.1989,0.2726
2026-08-19,TSV Hartberg,0.0007,0.0035,0.0114,0.0234,0.0425,0.0646,0.0862,0.1019,0.1313,0.1497,0.1682,0.2166
2026-08-20,Rapid Vienna,0.1273,0.176,0.2056,0.1846,0.1187,0.0771,0.0483,0.0284,0.0174,0.0098,0.005,0.0018
2026-08-20,Lask Linz,0.4417,0.2472,0.1478,0.0878,0.0395,0.02,0.0092,0.0038,0.0019,0.0003,0.0007,0.0001
2026-08-20,Red Bull Salzburg,0.1689,0.2207,0.2113,0.1626,0.0996,0.0578,0.0367,0.0201,0.0115,0.0073,0.0024,0.0011
2026-08-20,Sturm Graz,0.225,0.2456,0.1983,0.1409,0.0833,0.0496,0.0269,0.0134,0.0093,0.0046,0.0023,0.0008
2026-08-20,Austria Lustenau,0.0035,0.0136,0.0259,0.0522,0.0828,0.1098,0.121,0.1312,0.1345,0.1234,0.114,0.0881
2026-08-20,Wolfsberger AC,0.0132,0.0316,0.067,0.1004,0.1333,0.14,0.1294,0.1149,0.0973,0.0802,0.0574,0.0353
2026-08-20,SCR Altach,0.0034,0.0109,0.0245,0.0499,0.0863,0.1122,0.1204,0.1255,0.1297,0.1319,0.114,0.0913
2026-08-20,Austria Vienna,0.0097,0.0275,0.0546,0.0859,0.13,0.1299,0.129,0.1223,0.1043,0.0873,0.0744,0.0451
2026-08-20,Grazer AK,0.0051,0.0168,0.0359,0.0667,0.1013,0.1202,0.1277,0.1204,0.1216,0.1115,0.1016,0.0712
2026-08-20,Ried,0.001,0.0052,0.0144,0.0289,0.0537,0.0716,0.0987,0.1167,0.1312,0.1425,0.163,0.1731
2026-08-20,WSG Wattens,0.0004,0.002,0.0056,0.0161,0.0283,0.0462,0.0626,0.0909,0.1173,0.1536,0.1983,0.2787
2026-08-20,TSV Hartberg,0.0008,0.0029,0.0091,0.024,0.0432,0.0656,0.0901,0.1124,0.124,0.1476,0.1669,0.2134
2026-08-21,Rapid Vienna,0.1307,0.1798,0.1971,0.1835,0.1273,0.0749,0.0459,0.0262,0.0195,0.0093,0.0036,0.0022
2026-08-21,Lask Linz,0.436,0.251,0.1527,0.0845,0.0389,0.0202,0.009,0.0053,0.0017,0.0005,0.0002,0.0
2026-08-21,Red Bull Salzburg,0.1839,0.2174,0.2117,0.163,0.0965,0.0539,0.0335,0.0205,0.0103,0.0056,0.0028,0.0009
2026-08-21,Sturm Graz,0.2186,0.2462,0.2001,0.1456,0.0858,0.0471,0.0261,0.015,0.0091,0.004,0.0018,0.0006
2026-08-21,Austria Lustenau,0.0032,0.0123,0.0311,0.0532,0.0812,0.117,0.1244,0.1233,0.126,0.1294,0.1094,0.0895
2026-08-21,Wolfsberger AC,0.0112,0.031,0.0621,0.1051,0.1385,0.138,0.1264,0.1157,0.1015,0.0756,0.0592,0.0357
2026-08-21,SCR Altach,0.0026,0.0092,0.0268,0.0494,0.0861,0.1043,0.1222,0.1244,0.129,0.131,0.1258,0.0892
2026-08-21,Austria Vienna,0.0073,0.0281,0.0522,0.0886,0.1214,0.1361,0.1304,0.1234,0.1098,0.0853,0.0708,0.0466
2026-08-21,Grazer AK,0.0054,0.0147,0.0371,0.0634,0.0991,0.1229,0.1345,0.1249,0.1172,0.1102,0.1004,0.0702
2026-08-21,Ried,0.0006,0.0056,0.0134,0.0278,0.0544,0.0717,0.0973,0.1184,0.1356,0.1456,0.1567,0.1729
2026-08-21,WSG Wattens,0.0004,0.0016,0.0068,0.0147,0.0291,0.0482,0.0648,0.094,0.1177,0.144,0.1942,0.2845
2026-08-21,TSV Hartberg,0.0001,0.0031,0.0089,0.0212,0.0417,0.0657,0.0855,0.1089,0.1226,0.1595,0.1751,0.2077
2026-08-22,Rapid Vienna,0.1467,0.195,0.1993,0.1799,0.1158,0.0693,0.0435,0.024,0.0135,0.0088,0.0029,0.0013
2026-08-22,Lask Linz,0.4212,0.249,0.1608,0.0874,0.0418,0.0213,0.0108,0.0044,0.0019,0.001,0.0004,0.0
2026-08-22,Red Bull Salzburg,0.1872,0.2187,0.2099,0.1619,0.0982,0.0496,0.0342,0.0209,0.0106,0.0064,0.002,0.0004
2026-08-22,Sturm Graz,0.21,0.2358,0.2039,0.1502,0.0911,0.0482,0.0284,0.0153,0.0103,0.0047,0.0018,0.0003
2026-08-22,Austria Lustenau,0.0052,0.0145,0.0317,0.0584,0.0875,0.114,0.1313,0.1278,0.1327,0.1169,0.1035,0.0765
2026-08-22,Ried,0.0024,0.009,0.0215,0.0462,0.075,0.1085,0.1168,0.13,0.1407,0.1321,0.1216,0.0962
2026-08-22,Wolfsberger AC,0.0112,0.0272,0.0549,0.0928,0.1339,0.1429,0.1309,0.118,0.094,0.0863,0.0661,0.0418
2026-08-22,SCR Altach,0.0041,0.0101,0.0274,0.0524,0.0866,0.1085,0.1206,0.1312,0.1278,0.1218,0.1196,0.0899
2026-08-22,Austria Vienna,0.0096,0.0302,0.0597,0.1021,0.1335,0.1407,0.1315,0.1195,0.0983,0.0764,0.0627,0.0358
2026-08-22,Grazer AK,0.0013,0.007,0.0182,0.038,0.0704,0.0919,0.1115,0.1233,0.1409,0.1352,0.1372,0.1251
2026-08-22,WSG Wattens,0.0002,0.001,0.0055,0.0122,0.029,0.0473,0.0627,0.0865,0.1098,0.1509,0.1967,0.2982
2026-08-22,TSV Hartberg,0.0009,0.0025,0.0072,0.0185,0.0372,0.0578,0.0778,0.0991,0.1195,0.1595,0.1855,0.2345
2026-08-23,Rapid Vienna,0.1613,0.1989,0.1974,0.1702,0.1112,0.0696,0.0382,0.025,0.0137,0.0098,0.0034,0.0013
2026-08-23,Lask Linz,0.437,0.238,0.1583,0.0858,0.042,0.0194,0.0104,0.0051,0.0031,0.0005,0.0003,0.0001
2026-08-23,Sturm Graz,0.1688,0.2244,0.2043,0.1596,0.105,0.0602,0.0343,0.0208,0.0132,0.0069,0.0019,0.0006
2026-08-23,Red Bull Salzburg,0.2002,0.2246,0.2082,0.1498,0.094,0.0528,0.0324,0.0189,0.0107,0.0049,0.0026,0.0009
2026-08-23,Austria Lustenau,0.0044,0.0163,0.0346,0.0629,0.0908,0.1162,0.122,0.1385,0.1237,0.1137,0.0962,0.0807
2026-08-23,Wolfsberger AC,0.0105,0.031,0.057,0.0954,0.1276,0.135,0.1244,0.1131,0.1036,0.0857,0.073,0.0437
2026-08-23,Ried,0.0018,0.0088,0.0242,0.0496,0.0757,0.0985,0.1186,0.1268,0.1337,0.1353,0.1226,0.1044
2026-08-23,Austria Vienna,0.0117,0.0348,0.0609,0.1006,0.1378,0.1418,0.1304,0.1093,0.0986,0.0764,0.058,0.0397
2026-08-23,TSV Hartberg,0.0015,0.0065,0.0173,0.0379,0.0599,0.0879,0.1075,0.1187,0.1363,0.1437,0.1463,0.1365
2026-08-23,SCR Altach,0.0009,0.0068,0.0134,0.0372,0.0575,0.0788,0.1079,0.1195,0.1292,0.1476,0.1596,0.1416
2026-08-23,Grazer AK,0.0012,0.0078,0.0192,0.0351,0.0693,0.0936,0.1134,0.1197,0.1243,0.1397,0.1426,0.1341
2026-08-23,WSG Wattens,0.0007,0.0021,0.0052,0.0159,0.0292,0.0462,0.0605,0.0846,0.1099,0.1358,0.1935,0.3164
2026-08-24,Rapid Vienna,0.1596,0.2024,0.2036,0.1719,0.105,0.0671,0.0408,0.0227,0.0157,0.0062,0.0039,0.0011
2026-08-24,Lask Linz,0.4368,0.2472,0.1463,0.09,0.0407,0.0217,0.0095,0.0047,0.0018,0.0011,0.0001,0.0001
2026-08-24,Sturm Graz,0.1735,0.2155,0.2107,0.1622,0.1022,0.0603,0.0342,0.0225,0.0118,0.0052,0.0017,0.0002
2026-08-24,Red Bull Salzburg,0.1981,0.2286,0.2036,0.1497,0.091,0.0565,0.0341,0.0175,0.012,0.006,0.0022,0.0007
2026-08-24,Austria Lustenau,0.0036,0.0145,0.0291,0.0572,0.0954,0.1193,0.1282,0.1273,0.1302,0.1164,0.1026,0.0762
2026-08-24,Wolfsberger AC,0.0115,0.0278,0.0605,0.0961,0.1266,0.1326,0.135,0.1196,0.0931,0.083,0.0672,0.047
2026-08-24,Ried,0.002,0.0096,0.025,0.0527,0.0826,0.1031,0.1109,0.1285,0.129,0.1347,0.1201,0.1018
2026-08-24,Austria Vienna,0.0102,0.0322,0.0641,0.104,0.142,0.1361,0.1332,0.1096,0.0943,0.0781,0.0584,0.0378
